ID,NCS_fs1,NCS_fs2,NCS_tau_0,NCS_epsilon
2186,0.9000,0.0000,0.1500,0.0050
2187,0.9000,0.0000,0.1500,0.0050
2188,0.9000,0.0000,0.1500,0.0050
2189,0.9000,0.0000,0.1500,0.0050
2190,0.9000,0.0000,0.1500,0.0050
2191,0.9000,0.0000,0.1500,0.0050
2192,0.9000,0.0000,0.1500,0.0050
2193,0.9000,0.0000,0.1500,0.0050
2194,0.9000,0.0000,0.1500,0.0050
2195,0.9000,0.0000,0.1500,0.0050
2196,0.9000,0.0000,0.1500,0.0050
2197,0.9000,0.0000,0.1500,0.0050
2198,0.9000,0.0000,0.1500,0.0050
2199,0.9000,0.0000,0.1500,0.0050
2200,0.9000,0.0000,0.1500,0.0050
2201,0.9000,0.0000,0.1500,0.0050
2202,0.9000,0.0000,0.1500,0.0050
2203,0.9000,0.0000,0.1500,0.0050
2204,0.9000,0.0000,0.1500,0.0050
2205,0.9000,0.0000,0.1500,0.0050
2206,0.9000,0.0000,0.1500,0.0050
2207,0.9000,0.0000,0.1500,0.0050
2208,0.9000,0.0000,0.1500,0.0050
2209,0.9000,0.0000,0.1500,0.0050
2210,0.9000,0.0000,0.1500,0.0050
2211,0.9000,0.0000,0.1500,0.0050
2212,0.9000,0.0000,0.1500,0.0050
2213,0.9000,0.0000,0.1500,0.0050
2214,0.9000,0.0000,0.1500,0.0050
2215,0.9000,0.0000,0.1500,0.0050
2216,0.9000,0.0000,0.1500,0.0050
2217,0.9000,0.0000,0.1500,0.0050
2218,0.9000,0.0000,0.1500,0.0050
2219,0.9000,0.0000,0.1500,0.0050
2220,0.9000,0.0000,0.1500,0.0050
2221,0.9000,0.0000,0.1500,0.0050
2222,0.9000,0.0000,0.1500,0.0050
2223,0.9000,0.0000,0.1500,0.0050
2224,0.9000,0.0000,0.1500,0.0050
2225,0.9000,0.0000,0.1500,0.0050
2226,0.9000,0.0000,0.1500,0.0050
2227,0.9000,0.0000,0.1500,0.0050
2228,0.9000,0.0000,0.1500,0.0050
2229,0.9000,0.0000,0.1500,0.0050
2230,0.9000,0.0000,0.1500,0.0050
2231,0.9000,0.0000,0.1500,0.0050
2232,0.9000,0.0000,0.1500,0.0050
2233,0.9000,0.0000,0.1500,0.0050
2234,0.9000,0.0000,0.1500,0.0050
2235,0.9000,0.0000,0.1500,0.0050
2236,0.9000,0.0000,0.1500,0.0050
2237,0.9000,0.0000,0.1500,0.0050
2238,0.9000,0.0000,0.1500,0.0050
2239,0.9000,0.0000,0.1500,0.0050
2240,0.9000,0.0000,0.1500,0.0050
2241,0.9000,0.0000,0.1500,0.0050
2242,0.9000,0.0000,0.1500,0.0050
2243,0.9000,0.0000,0.1500,0.0050
2244,0.9000,0.0000,0.1500,0.0050
2245,0.9000,0.0000,0.1500,0.0050
2246,0.9000,0.0000,0.1500,0.0050
2247,0.9000,0.0000,0.1500,0.0050
2248,0.9000,0.0000,0.1500,0.0050
2249,0.9000,0.0000,0.1500,0.0050
2250,0.9000,0.0000,0.1500,0.0050
2251,0.9000,0.0000,0.1500,0.0050
2252,0.9000,0.0000,0.1500,0.0050
2253,0.9000,0.0000,0.1500,0.0050
2254,0.9000,0.0000,0.1500,0.0050
2255,0.9000,0.0000,0.1500,0.0050
2256,0.9000,0.0000,0.1500,0.0050
2257,0.9000,0.0000,0.1500,0.0050
2258,0.9000,0.0000,0.1500,0.0050
2259,0.9000,0.0000,0.1500,0.0050
2260,0.9000,0.0000,0.1500,0.0050
2261,0.9000,0.0000,0.1500,0.0050
2262,0.9000,0.0000,0.1500,0.0050
2263,0.9000,0.0000,0.1500,0.0050
2264,0.9000,0.0000,0.1500,0.0050
2265,0.9000,0.0000,0.1500,0.0050
2266,0.9000,0.0000,0.1500,0.0050
2267,0.9000,0.0000,0.1500,0.0050
2268,0.9000,0.0000,0.1500,0.0050
2269,0.9000,0.0000,0.1500,0.0050
2270,0.9000,0.0000,0.1500,0.0050
2271,0.9000,0.0000,0.1500,0.0050
2272,0.9000,0.0000,0.1500,0.0050
2273,0.9000,0.0000,0.1500,0.0050
2274,0.9000,0.0000,0.1500,0.0050
2275,0.9000,0.0000,0.1500,0.0050
2276,0.9000,0.0000,0.1500,0.0050
2277,0.9000,0.0000,0.1500,0.0050
2278,0.9000,0.0000,0.1500,0.0050
2279,0.9000,0.0000,0.1500,0.0050
2280,0.9000,0.0000,0.1500,0.0050
2281,0.9000,0.0000,0.1500,0.0050
2282,0.9000,0.0000,0.1500,0.0050
2283,0.9000,0.0000,0.1500,0.0050
2284,0.9000,0.0000,0.1500,0.0050
2285,0.9000,0.0000,0.1500,0.0050
2286,0.9000,0.0000,0.1500,0.0050
2287,0.9000,0.0000,0.1500,0.0050
2288,0.9000,0.0000,0.1500,0.0050
2289,0.9000,0.0000,0.1500,0.0050
2290,0.9000,0.0000,0.1500,0.0050
2291,0.9000,0.0000,0.1500,0.0050
2292,0.9000,0.0000,0.1500,0.0050
2293,0.9000,0.0000,0.1500,0.0050
2294,0.9000,0.0000,0.1500,0.0050
2295,0.9000,0.0000,0.1500,0.0050
2296,0.9000,0.0000,0.1500,0.0050
2297,0.9000,0.0000,0.1500,0.0050
2298,0.9000,0.0000,0.1500,0.0050
2299,0.9000,0.0000,0.1500,0.0050
2300,0.9000,0.0000,0.1500,0.0050
2301,0.9000,0.0000,0.1500,0.0050
2302,0.9000,0.0000,0.1500,0.0050
2303,0.9000,0.0000,0.1500,0.0050
2304,0.9000,0.0000,0.1500,0.0050
2305,0.9000,0.0000,0.1500,0.0050
2306,0.9000,0.0000,0.1500,0.0050
2307,0.9000,0.0000,0.1500,0.0050
2308,0.9000,0.0000,0.1500,0.0050
2309,0.9000,0.0000,0.1500,0.0050
2310,0.9000,0.0000,0.1500,0.0050
2311,0.9000,0.0000,0.1500,0.0050
2312,0.9000,0.0000,0.1500,0.0050
2313,0.9000,0.0000,0.1500,0.0050
2314,0.9000,0.0000,0.1500,0.0050
2315,0.9000,0.0000,0.1500,0.0050
2316,0.9000,0.0000,0.1500,0.0050
2317,0.9000,0.0000,0.1500,0.0050
2318,0.9000,0.0000,0.1500,0.0050
2319,0.9000,0.0000,0.1500,0.0050
2320,0.9000,0.0000,0.1500,0.0050
2321,0.9000,0.0000,0.1500,0.0050
2322,0.9000,0.0000,0.1500,0.0050
2323,0.9000,0.0000,0.1500,0.0050
2324,0.9000,0.0000,0.1500,0.0050
2325,0.9000,0.0000,0.1500,0.0050
2326,0.9000,0.0000,0.1500,0.0050
2327,0.9000,0.0000,0.1500,0.0050
2328,0.9000,0.0000,0.1500,0.0050
2329,0.9000,0.0000,0.1500,0.0050
2330,0.9000,0.0000,0.1500,0.0050
2331,0.9000,0.0000,0.1500,0.0050
2332,0.9000,0.0000,0.1500,0.0050
2333,0.9000,0.0000,0.1500,0.0050
2334,0.9000,0.0000,0.1500,0.0050
2335,0.9000,0.0000,0.1500,0.0050
2336,0.9000,0.0000,0.1500,0.0050
2337,0.9000,0.0000,0.1500,0.0050
2338,0.9000,0.0000,0.1500,0.0050
2339,0.9000,0.0000,0.1500,0.0050
2340,0.9000,0.0000,0.1500,0.0050
2341,0.9000,0.0000,0.1500,0.0050
2342,0.9000,0.0000,0.1500,0.0050
2343,0.9000,0.0000,0.1500,0.0050
2344,0.9000,0.0000,0.1500,0.0050
2345,0.9000,0.0000,0.1500,0.0050
2346,0.9000,0.0000,0.1500,0.0050
2347,0.9000,0.0000,0.1500,0.0050
2348,0.9000,0.0000,0.1500,0.0050
2349,0.9000,0.0000,0.1500,0.0050
2350,0.9000,0.0000,0.1500,0.0050
2351,0.9000,0.0000,0.1500,0.0050
2352,0.9000,0.0000,0.1500,0.0050
2353,0.9000,0.0000,0.1500,0.0050
2354,0.9000,0.0000,0.1500,0.0050
2355,0.9000,0.0000,0.1500,0.0050
2356,0.9000,0.0000,0.1500,0.0050
2357,0.9000,0.0000,0.1500,0.0050
2358,0.9000,0.0000,0.1500,0.0050
2359,0.9000,0.0000,0.1500,0.0050
2360,0.9000,0.0000,0.1500,0.0050
2361,0.9000,0.0000,0.1500,0.0050
2362,0.9000,0.0000,0.1500,0.0050
2363,0.9000,0.0000,0.1500,0.0050
2364,0.9000,0.0000,0.1500,0.0050
2365,0.9000,0.0000,0.1500,0.0050
2366,0.9000,0.0000,0.1500,0.0050
2367,0.9000,0.0000,0.1500,0.0050
2368,0.9000,0.0000,0.1500,0.0050
2369,0.9000,0.0000,0.1500,0.0050
2370,0.9000,0.0000,0.1500,0.0050
2371,0.9000,0.0000,0.1500,0.0050
2372,0.9000,0.0000,0.1500,0.0050
2373,0.9000,0.0000,0.1500,0.0050
2374,0.9000,0.0000,0.1500,0.0050
2375,0.9000,0.0000,0.1500,0.0050
2376,0.9000,0.0000,0.1500,0.0050
2377,0.9000,0.0000,0.1500,0.0050
2378,0.9000,0.0000,0.1500,0.0050
2379,0.9000,0.0000,0.1500,0.0050
2380,0.9000,0.0000,0.1500,0.0050
2381,0.9000,0.0000,0.1500,0.0050
2382,0.9000,0.0000,0.1500,0.0050
2383,0.9000,0.0000,0.1500,0.0050
2384,0.9000,0.0000,0.1500,0.0050
2385,0.9000,0.0000,0.1500,0.0050
2386,0.9000,0.0000,0.1500,0.0050
2387,0.9000,0.0000,0.1500,0.0050
2388,0.9000,0.0000,0.1500,0.0050
2389,0.9000,0.0000,0.1500,0.0050
2390,0.9000,0.0000,0.1500,0.0050
2391,0.9000,0.0000,0.1500,0.0050
2392,0.9000,0.0000,0.1500,0.0050
2393,0.9000,0.0000,0.1500,0.0050
2394,0.9000,0.0000,0.1500,0.0050
2395,0.9000,0.0000,0.1500,0.0050
2396,0.9000,0.0000,0.1500,0.0050
2397,0.9000,0.0000,0.1500,0.0050
2398,0.9000,0.0000,0.1500,0.0050
2399,0.9000,0.0000,0.1500,0.0050
2400,0.9000,0.0000,0.1500,0.0050
2401,0.9000,0.0000,0.1500,0.0050
2402,0.9000,0.0000,0.1500,0.0050
2403,0.9000,0.0000,0.1500,0.0050
2404,0.9000,0.0000,0.1500,0.0050
2405,0.9000,0.0000,0.1500,0.0050
2406,0.9000,0.0000,0.1500,0.0050
2407,0.9000,0.0000,0.1500,0.0050
2408,0.9000,0.0000,0.1500,0.0050
2409,0.9000,0.0000,0.1500,0.0050
2410,0.9000,0.0000,0.1500,0.0050
2411,0.9000,0.0000,0.1500,0.0050
2412,0.9000,0.0000,0.1500,0.0050
2413,0.9000,0.0000,0.1500,0.0050
2414,0.9000,0.0000,0.1500,0.0050
2415,0.9000,0.0000,0.1500,0.0050
2416,0.9000,0.0000,0.1500,0.0050
2417,0.9000,0.0000,0.1500,0.0050
2418,0.9000,0.0000,0.1500,0.0050
2419,0.9000,0.0000,0.1500,0.0050
2420,0.9000,0.0000,0.1500,0.0050
2421,0.9000,0.0000,0.1500,0.0050
2422,0.9000,0.0000,0.1500,0.0050
2423,0.9000,0.0000,0.1500,0.0050
2424,0.9000,0.0000,0.1500,0.0050
2425,0.9000,0.0000,0.1500,0.0050
2426,0.9000,0.0000,0.1500,0.0050
2427,0.9000,0.0000,0.1500,0.0050
2428,0.9000,0.0000,0.1500,0.0050
2429,0.9000,0.0000,0.1500,0.0050
2430,0.9000,0.0000,0.1500,0.0050
2431,0.9000,0.0000,0.1500,0.0050
2432,0.9000,0.0000,0.1500,0.0050
2433,0.9000,0.0000,0.1500,0.0050
2434,0.9000,0.0000,0.1500,0.0050
2435,0.9000,0.0000,0.1500,0.0050
2436,0.9000,0.0000,0.1500,0.0050
2437,0.9000,0.0000,0.1500,0.0050
2438,0.9000,0.0000,0.1500,0.0050
2439,0.9000,0.0000,0.1500,0.0050
2440,0.9000,0.0000,0.1500,0.0050
2441,0.9000,0.0000,0.1500,0.0050
2442,0.9000,0.0000,0.1500,0.0050
2443,0.9000,0.0000,0.1500,0.0050
2444,0.9000,0.0000,0.1500,0.0050
2445,0.9000,0.0000,0.1500,0.0050
2446,0.9000,0.0000,0.1500,0.0050
2447,0.9000,0.0000,0.1500,0.0050
2448,0.9000,0.0000,0.1500,0.0050
2449,0.9000,0.0000,0.1500,0.0050
2450,0.9000,0.0000,0.1500,0.0050
2451,0.9000,0.0000,0.1500,0.0050
2452,0.9000,0.0000,0.1500,0.0050
2453,0.9000,0.0000,0.1500,0.0050
2454,0.9000,0.0000,0.1500,0.0050
2455,0.9000,0.0000,0.1500,0.0050
2456,0.9000,0.0000,0.1500,0.0050
2457,0.9000,0.0000,0.1500,0.0050
2458,0.9000,0.0000,0.1500,0.0050
2459,0.9000,0.0000,0.1500,0.0050
2460,0.9000,0.0000,0.1500,0.0050
2461,0.9000,0.0000,0.1500,0.0050
2462,0.9000,0.0000,0.1500,0.0050
2463,0.9000,0.0000,0.1500,0.0050
2464,0.9000,0.0000,0.1500,0.0050
2465,0.9000,0.0000,0.1500,0.0050
2466,0.9000,0.0000,0.1500,0.0050
2467,0.9000,0.0000,0.1500,0.0050
2468,0.9000,0.0000,0.1500,0.0050
2469,0.9000,0.0000,0.1500,0.0050
2470,0.9000,0.0000,0.1500,0.0050
2471,0.9000,0.0000,0.1500,0.0050
2472,0.9000,0.0000,0.1500,0.0050
2473,0.9000,0.0000,0.1500,0.0050
2474,0.9000,0.0000,0.1500,0.0050
2475,0.9000,0.0000,0.1500,0.0050
2476,0.9000,0.0000,0.1500,0.0050
2477,0.9000,0.0000,0.1500,0.0050
2478,0.9000,0.0000,0.1500,0.0050
2479,0.9000,0.0000,0.1500,0.0050
2480,0.9000,0.0000,0.1500,0.0050
2481,0.9000,0.0000,0.1500,0.0050
2482,0.9000,0.0000,0.1500,0.0050
2483,0.9000,0.0000,0.1500,0.0050
2484,0.9000,0.0000,0.1500,0.0050
2485,0.9000,0.0000,0.1500,0.0050
2486,0.9000,0.0000,0.1500,0.0050
2487,0.9000,0.0000,0.1500,0.0050
2488,0.9000,0.0000,0.1500,0.0050
2489,0.9000,0.0000,0.1500,0.0050
2490,0.9000,0.0000,0.1500,0.0050
2491,0.9000,0.0000,0.1500,0.0050
2492,0.9000,0.0000,0.1500,0.0050
2493,0.9000,0.0000,0.1500,0.0050
2494,0.9000,0.0000,0.1500,0.0050
2495,0.9000,0.0000,0.1500,0.0050
2496,0.9000,0.0000,0.1500,0.0050
2497,0.9000,0.0000,0.1500,0.0050
2498,0.9000,0.0000,0.1500,0.0050
2499,0.9000,0.0000,0.1500,0.0050
2500,0.9000,0.0000,0.1500,0.0050
2501,0.9000,0.0000,0.1500,0.0050
2502,0.9000,0.0000,0.1500,0.0050
2503,0.9000,0.0000,0.1500,0.0050
2504,0.9000,0.0000,0.1500,0.0050
2505,0.9000,0.0000,0.1500,0.0050
2506,0.9000,0.0000,0.1500,0.0050
2507,0.9000,0.0000,0.1500,0.0050
2508,0.9000,0.0000,0.1500,0.0050
2509,0.9000,0.0000,0.1500,0.0050
2510,0.9000,0.0000,0.1500,0.0050
2511,0.9000,0.0000,0.1500,0.0050
2512,0.9000,0.0000,0.1500,0.0050
2513,0.9000,0.0000,0.1500,0.0050
2514,0.9000,0.0000,0.1500,0.0050
2515,0.9000,0.0000,0.1500,0.0050
2516,0.9000,0.0000,0.1500,0.0050
2517,0.9000,0.0000,0.1500,0.0050
2518,0.9000,0.0000,0.1500,0.0050
2519,0.9000,0.0000,0.1500,0.0050
2520,0.9000,0.0000,0.1500,0.0050
2521,0.9000,0.0000,0.1500,0.0050
2522,0.9000,0.0000,0.1500,0.0050
2523,0.9000,0.0000,0.1500,0.0050
2524,0.9000,0.0000,0.1500,0.0050
2525,0.9000,0.0000,0.1500,0.0050
2526,0.9000,0.0000,0.1500,0.0050
2527,0.9000,0.0000,0.1500,0.0050
2528,0.9000,0.0000,0.1500,0.0050
2529,0.9000,0.0000,0.1500,0.0050
2530,0.9000,0.0000,0.1500,0.0050
2531,0.9000,0.0000,0.1500,0.0050
2532,0.9000,0.0000,0.1500,0.0050
2533,0.9000,0.0000,0.1500,0.0050
2534,0.9000,0.0000,0.1500,0.0050
2535,0.9000,0.0000,0.1500,0.0050
2536,0.9000,0.0000,0.1500,0.0050
2537,0.9000,0.0000,0.1500,0.0050
2538,0.9000,0.0000,0.1500,0.0050
2539,0.9000,0.0000,0.1500,0.0050
2540,0.9000,0.0000,0.1500,0.0050
2541,0.9000,0.0000,0.1500,0.0050
2542,0.9000,0.0000,0.1500,0.0050
2543,0.9000,0.0000,0.1500,0.0050
2544,0.9000,0.0000,0.1500,0.0050
2545,0.9000,0.0000,0.1500,0.0050
2546,0.9000,0.0000,0.1500,0.0050
2547,0.9000,0.0000,0.1500,0.0050
2548,0.9000,0.0000,0.1500,0.0050
2549,0.9000,0.0000,0.1500,0.0050
2550,0.9000,0.0000,0.1500,0.0050
2551,0.9000,0.0000,0.1500,0.0050
2552,0.9000,0.0000,0.1500,0.0050
2553,0.9000,0.0000,0.1500,0.0050
2554,0.9000,0.0000,0.1500,0.0050
2555,0.9000,0.0000,0.1500,0.0050
2556,0.9000,0.0000,0.1500,0.0050
2557,0.9000,0.0000,0.1500,0.0050
2558,0.9000,0.0000,0.1500,0.0050
2559,0.9000,0.0000,0.1500,0.0050
2560,0.9000,0.0000,0.1500,0.0050
2561,0.9000,0.0000,0.1500,0.0050
2562,0.9000,0.0000,0.1500,0.0050
2563,0.9000,0.0000,0.1500,0.0050
2564,0.9000,0.0000,0.1500,0.0050
2565,0.9000,0.0000,0.1500,0.0050
2566,0.9000,0.0000,0.1500,0.0050
2567,0.9000,0.0000,0.1500,0.0050
2568,0.9000,0.0000,0.1500,0.0050
2569,0.9000,0.0000,0.1500,0.0050
2570,0.9000,0.0000,0.1500,0.0050
2571,0.9000,0.0000,0.1500,0.0050
2572,0.9000,0.0000,0.1500,0.0050
2573,0.9000,0.0000,0.1500,0.0050
2574,0.9000,0.0000,0.1500,0.0050
2575,0.9000,0.0000,0.1500,0.0050
2576,0.9000,0.0000,0.1500,0.0050
2577,0.9000,0.0000,0.1500,0.0050
2578,0.9000,0.0000,0.1500,0.0050
2579,0.9000,0.0000,0.1500,0.0050
2580,0.9000,0.0000,0.1500,0.0050
2581,0.9000,0.0000,0.1500,0.0050
2582,0.9000,0.0000,0.1500,0.0050
2583,0.9000,0.0000,0.1500,0.0050
2584,0.9000,0.0000,0.1500,0.0050
2585,0.9000,0.0000,0.1500,0.0050
2586,0.9000,0.0000,0.1500,0.0050
2587,0.9000,0.0000,0.1500,0.0050
2588,0.9000,0.0000,0.1500,0.0050
2589,0.9000,0.0000,0.1500,0.0050
2590,0.9000,0.0000,0.1500,0.0050
2591,0.9000,0.0000,0.1500,0.0050
2592,0.9000,0.0000,0.1500,0.0050
2593,0.9000,0.0000,0.1500,0.0050
2594,0.9000,0.0000,0.1500,0.0050
2595,0.9000,0.0000,0.1500,0.0050
2596,0.9000,0.0000,0.1500,0.0050
2597,0.9000,0.0000,0.1500,0.0050
2598,0.9000,0.0000,0.1500,0.0050
2599,0.9000,0.0000,0.1500,0.0050
2600,0.9000,0.0000,0.1500,0.0050
2601,0.9000,0.0000,0.1500,0.0050
2602,0.9000,0.0000,0.1500,0.0050
2603,0.9000,0.0000,0.1500,0.0050
2604,0.9000,0.0000,0.1500,0.0050
2605,0.9000,0.0000,0.1500,0.0050
2606,0.9000,0.0000,0.1500,0.0050
2607,0.9000,0.0000,0.1500,0.0050
2608,0.9000,0.0000,0.1500,0.0050
2609,0.9000,0.0000,0.1500,0.0050
2610,0.9000,0.0000,0.1500,0.0050
2611,0.9000,0.0000,0.1500,0.0050
2612,0.9000,0.0000,0.1500,0.0050
2613,0.9000,0.0000,0.1500,0.0050
2614,0.9000,0.0000,0.1500,0.0050
2615,0.9000,0.0000,0.1500,0.0050
2616,0.9000,0.0000,0.1500,0.0050
2617,0.9000,0.0000,0.1500,0.0050
2618,0.9000,0.0000,0.1500,0.0050
2619,0.9000,0.0000,0.1500,0.0050
2620,0.9000,0.0000,0.1500,0.0050
2621,0.9000,0.0000,0.1500,0.0050
2622,0.9000,0.0000,0.1500,0.0050
2623,0.9000,0.0000,0.1500,0.0050
2624,0.9000,0.0000,0.1500,0.0050
2625,0.9000,0.0000,0.1500,0.0050
2626,0.9000,0.0000,0.1500,0.0050
2627,0.9000,0.0000,0.1500,0.0050
2628,0.9000,0.0000,0.1500,0.0050
2629,0.9000,0.0000,0.1500,0.0050
2630,0.9000,0.0000,0.1500,0.0050
2631,0.9000,0.0000,0.1500,0.0050
2632,0.9000,0.0000,0.1500,0.0050
2633,0.9000,0.0000,0.1500,0.0050
2634,0.9000,0.0000,0.1500,0.0050
2635,0.9000,0.0000,0.1500,0.0050
2636,0.9000,0.0000,0.1500,0.0050
2637,0.9000,0.0000,0.1500,0.0050
2638,0.9000,0.0000,0.1500,0.0050
2639,0.9000,0.0000,0.1500,0.0050
2640,0.9000,0.0000,0.1500,0.0050
2641,0.9000,0.0000,0.1500,0.0050
2642,0.9000,0.0000,0.1500,0.0050
2643,0.9000,0.0000,0.1500,0.0050
2644,0.9000,0.0000,0.1500,0.0050
2645,0.9000,0.0000,0.1500,0.0050
2646,0.9000,0.0000,0.1500,0.0050
2647,0.9000,0.0000,0.1500,0.0050
2648,0.9000,0.0000,0.1500,0.0050
2649,0.9000,0.0000,0.1500,0.0050
2650,0.9000,0.0000,0.1500,0.0050
2651,0.9000,0.0000,0.1500,0.0050
2652,0.9000,0.0000,0.1500,0.0050
2653,0.9000,0.0000,0.1500,0.0050
2654,0.9000,0.0000,0.1500,0.0050
2655,0.9000,0.0000,0.1500,0.0050
2656,0.9000,0.0000,0.1500,0.0050
2657,0.9000,0.0000,0.1500,0.0050
2658,0.9000,0.0000,0.1500,0.0050
2659,0.9000,0.0000,0.1500,0.0050
2660,0.9000,0.0000,0.1500,0.0050
2661,0.9000,0.0000,0.1500,0.0050
2662,0.9000,0.0000,0.1500,0.0050
2663,0.9000,0.0000,0.1500,0.0050
2664,0.9000,0.0000,0.1500,0.0050
2665,0.9000,0.0000,0.1500,0.0050
2666,0.9000,0.0000,0.1500,0.0050
2667,0.9000,0.0000,0.1500,0.0050
2668,0.9000,0.0000,0.1500,0.0050
2669,0.9000,0.0000,0.1500,0.0050
2670,0.9000,0.0000,0.1500,0.0050
2671,0.9000,0.0000,0.1500,0.0050
2672,0.9000,0.0000,0.1500,0.0050
2673,0.9000,0.0000,0.1500,0.0050
2674,0.9000,0.0000,0.1500,0.0050
2675,0.9000,0.0000,0.1500,0.0050
2676,0.9000,0.0000,0.1500,0.0050
2677,0.9000,0.0000,0.1500,0.0050
2678,0.9000,0.0000,0.1500,0.0050
2679,0.9000,0.0000,0.1500,0.0050
2680,0.9000,0.0000,0.1500,0.0050
2681,0.9000,0.0000,0.1500,0.0050
2682,0.9000,0.0000,0.1500,0.0050
2683,0.9000,0.0000,0.1500,0.0050
2684,0.9000,0.0000,0.1500,0.0050
2685,0.9000,0.0000,0.1500,0.0050
2686,0.9000,0.0000,0.1500,0.0050
2687,0.9000,0.0000,0.1500,0.0050
2688,0.9000,0.0000,0.1500,0.0050
2689,0.9000,0.0000,0.1500,0.0050
2690,0.9000,0.0000,0.1500,0.0050
2691,0.9000,0.0000,0.1500,0.0050
2692,0.9000,0.0000,0.1500,0.0050
2693,0.9000,0.0000,0.1500,0.0050
2694,0.9000,0.0000,0.1500,0.0050
2695,0.9000,0.0000,0.1500,0.0050
2696,0.9000,0.0000,0.1500,0.0050
2697,0.9000,0.0000,0.1500,0.0050
2698,0.9000,0.0000,0.1500,0.0050
2699,0.9000,0.0000,0.1500,0.0050
2700,0.9000,0.0000,0.1500,0.0050
2701,0.9000,0.0000,0.1500,0.0050
2702,0.9000,0.0000,0.1500,0.0050
2703,0.9000,0.0000,0.1500,0.0050
2704,0.9000,0.0000,0.1500,0.0050
2705,0.9000,0.0000,0.1500,0.0050
2706,0.9000,0.0000,0.1500,0.0050
2707,0.9000,0.0000,0.1500,0.0050
2708,0.9000,0.0000,0.1500,0.0050
2709,0.9000,0.0000,0.1500,0.0050
2710,0.9000,0.0000,0.1500,0.0050
2711,0.9000,0.0000,0.1500,0.0050
2712,0.9000,0.0000,0.1500,0.0050
2713,0.9000,0.0000,0.1500,0.0050
2714,0.9000,0.0000,0.1500,0.0050
2715,0.9000,0.0000,0.1500,0.0050
2716,0.9000,0.0000,0.1500,0.0050
2717,0.9000,0.0000,0.1500,0.0050
2718,0.9000,0.0000,0.1500,0.0050
2719,0.9000,0.0000,0.1500,0.0050
2720,0.9000,0.0000,0.1500,0.0050
2721,0.9000,0.0000,0.1500,0.0050
2722,0.9000,0.0000,0.1500,0.0050
2723,0.9000,0.0000,0.1500,0.0050
2724,0.9000,0.0000,0.1500,0.0050
2725,0.9000,0.0000,0.1500,0.0050
2726,0.9000,0.0000,0.1500,0.0050
2727,0.9000,0.0000,0.1500,0.0050
2728,0.9000,0.0000,0.1500,0.0050
2729,0.9000,0.0000,0.1500,0.0050
2730,0.9000,0.0000,0.1500,0.0050
2731,0.9000,0.0000,0.1500,0.0050
2732,0.9000,0.0000,0.1500,0.0050
2733,0.9000,0.0000,0.1500,0.0050
2734,0.9000,0.0000,0.1500,0.0050
2735,0.9000,0.0000,0.1500,0.0050
2736,0.9000,0.0000,0.1500,0.0050
2737,0.9000,0.0000,0.1500,0.0050
2738,0.9000,0.0000,0.1500,0.0050
2739,0.9000,0.0000,0.1500,0.0050
2740,0.9000,0.0000,0.1500,0.0050
2741,0.9000,0.0000,0.1500,0.0050
2742,0.9000,0.0000,0.1500,0.0050
2743,0.9000,0.0000,0.1500,0.0050
2744,0.9000,0.0000,0.1500,0.0050
2745,0.9000,0.0000,0.1500,0.0050
2746,0.9000,0.0000,0.1500,0.0050
2747,0.9000,0.0000,0.1500,0.0050
2748,0.9000,0.0000,0.1500,0.0050
2749,0.9000,0.0000,0.1500,0.0050
2750,0.9000,0.0000,0.1500,0.0050
2751,0.9000,0.0000,0.1500,0.0050
2752,0.9000,0.0000,0.1500,0.0050
2753,0.9000,0.0000,0.1500,0.0050
2754,0.9000,0.0000,0.1500,0.0050
2755,0.9000,0.0000,0.1500,0.0050
2756,0.9000,0.0000,0.1500,0.0050
2757,0.9000,0.0000,0.1500,0.0050
2758,0.9000,0.0000,0.1500,0.0050
2759,0.9000,0.0000,0.1500,0.0050
2760,0.9000,0.0000,0.1500,0.0050
2761,0.9000,0.0000,0.1500,0.0050
2762,0.9000,0.0000,0.1500,0.0050
2763,0.9000,0.0000,0.1500,0.0050
2764,0.9000,0.0000,0.1500,0.0050
2765,0.9000,0.0000,0.1500,0.0050
2766,0.9000,0.0000,0.1500,0.0050
2767,0.9000,0.0000,0.1500,0.0050
2768,0.9000,0.0000,0.1500,0.0050
2769,0.9000,0.0000,0.1500,0.0050
2770,0.9000,0.0000,0.1500,0.0050
2771,0.9000,0.0000,0.1500,0.0050
2772,0.9000,0.0000,0.1500,0.0050
2773,0.9000,0.0000,0.1500,0.0050
2774,0.9000,0.0000,0.1500,0.0050
2775,0.9000,0.0000,0.1500,0.0050
2776,0.9000,0.0000,0.1500,0.0050
2777,0.9000,0.0000,0.1500,0.0050
2778,0.9000,0.0000,0.1500,0.0050
2779,0.9000,0.0000,0.1500,0.0050
2780,0.9000,0.0000,0.1500,0.0050
2781,0.9000,0.0000,0.1500,0.0050
2782,0.9000,0.0000,0.1500,0.0050
2783,0.9000,0.0000,0.1500,0.0050
2784,0.9000,0.0000,0.1500,0.0050
2785,0.9000,0.0000,0.1500,0.0050
2786,0.9000,0.0000,0.1500,0.0050
2787,0.9000,0.0000,0.1500,0.0050
2788,0.9000,0.0000,0.1500,0.0050
2789,0.9000,0.0000,0.1500,0.0050
2790,0.9000,0.0000,0.1500,0.0050
2791,0.9000,0.0000,0.1500,0.0050
2792,0.9000,0.0000,0.1500,0.0050
